01004000,Aitkin,0.67,2.48,Standard gill nets,6,1.0-3.2,1.0-2.1,WAE,113362,1993-07-12,4,4494
01004000,Aitkin,0.17,1.57,Standard gill nets,6,0.3-0.9,0.6-1.5,LMB,113362,1993-07-12,1,710
01004000,Aitkin,0.17,0.66,Standard gill nets,6,N/A,N/A,BLG,113362,1993-07-12,1,298
01004000,Aitkin,50.00,0.00,Survey seining,3,N/A,N/A,YEP,113362,1993-07-12,150,0
01004000,Aitkin,0.33,0.26,Standard gill nets,6,N/A,N/A,PMK,113362,1993-07-12,2,240
01004000,Aitkin,0.17,7.41,Standard gill nets,6,0.2-0.7,2.9-4.6,BOF,113362,1993-07-12,1,3360
01004000,Aitkin,0.67,2.76,Standard gill nets,6,0.7-3.5,1.5-2.4,WTS,113362,1993-07-12,4,5011
01004000,Aitkin,1.33,0.21,Standard gill nets,6,1.0-10.5,0.2-0.3,BLC,113362,1993-07-12,8,768
01004000,Aitkin,0.83,0.76,Standard gill nets,6,1.0-38.0,0.3-0.7,BLB,113362,1993-07-12,5,1716
01004000,Aitkin,15.33,0.17,Standard gill nets,6,3.8-22.8,0.1-0.2,YEP,113362,1993-07-12,92,7110
01004000,Aitkin,3.00,0.84,Standard gill nets,6,0.7-4.5,0.4-0.9,BRB,113362,1993-07-12,18,6860
01004000,Aitkin,0.11,1.59,Standard trap nets,9,0.3-1.1,1.2-3.4,WAE,113362,1993-07-12,1,720
01004000,Aitkin,1.56,0.50,Standard trap nets,9,4.0-28.1,0.1-0.3,BLG,113362,1993-07-12,14,3171
01004000,Aitkin,5.22,0.32,Standard trap nets,9,1.5-6.8,0.1-0.3,PMK,113362,1993-07-12,47,6740
01004000,Aitkin,0.78,6.63,Standard trap nets,9,0.3-1.2,3.3-5.5,BOF,113362,1993-07-12,7,21054
01004000,Aitkin,2.00,0.00,Survey seining,3,N/A,N/A,NOP,113362,1993-07-12,6,0
01004000,Aitkin,0.22,3.41,Standard trap nets,9,0.2-1.4,1.6-3.0,WTS,113362,1993-07-12,2,3095
01004000,Aitkin,0.78,0.54,Standard trap nets,9,0.7-4.3,0.2-0.6,BLC,113362,1993-07-12,7,1703
01004000,Aitkin,18.98,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,LMB,14091622428236002,2016-08-15,21,0
01004000,Aitkin,7.23,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,PMK,14091622428236002,2016-08-15,8,0
01004000,Aitkin,49.70,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,BLG,14091622428236002,2016-08-15,55,0
01004000,Aitkin,7.23,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,BLC,14091622428236002,2016-08-15,8,0
01004000,Aitkin,6.33,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,CNM,14091622428236002,2016-08-15,7,0
01004000,Aitkin,9.04,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,YEP,14091622428236002,2016-08-15,10,0
01004000,Aitkin,0.67,0.00,50-ft beach seine,3,N/A,N/A,NOP,14091622428236002,2016-08-15,2,0
01004000,Aitkin,4.52,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,JND,14091622428236002,2016-08-15,5,0
01004000,Aitkin,0.60,0.00,15-ft beach seine,5,N/A,N/A,CSH,14091622428236002,2016-08-15,3,0
01004000,Aitkin,2.71,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,TPM,14091622428236002,2016-08-15,3,0
01004000,Aitkin,0.20,0.00,15-ft beach seine,5,N/A,N/A,IOD,14091622428236002,2016-08-15,1,0
01004000,Aitkin,61.33,0.00,50-ft beach seine,3,N/A,N/A,GOS,14091622428236002,2016-08-15,184,0
01004000,Aitkin,2.00,0.00,15-ft beach seine,5,N/A,N/A,LMB,14091622428236002,2016-08-15,10,0
01004000,Aitkin,9.20,0.00,15-ft beach seine,5,N/A,N/A,BLG,14091622428236002,2016-08-15,46,0
01004000,Aitkin,0.20,0.00,15-ft beach seine,5,N/A,N/A,PMK,14091622428236002,2016-08-15,1,0
01004000,Aitkin,7.00,0.00,15-ft beach seine,5,N/A,N/A,YEP,14091622428236002,2016-08-15,35,0
01004000,Aitkin,0.90,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,BNS,14091622428236002,2016-08-15,1,0
01004000,Aitkin,0.90,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,YEB,14091622428236002,2016-08-15,1,0
01004000,Aitkin,24.40,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,GOS,14091622428236002,2016-08-15,27,0
01004000,Aitkin,3.00,0.00,50-ft beach seine,3,N/A,N/A,CSH,14091622428236002,2016-08-15,9,0
01004000,Aitkin,8.33,0.00,50-ft beach seine,3,N/A,N/A,LMB,14091622428236002,2016-08-15,25,0
01004000,Aitkin,36.67,0.00,50-ft beach seine,3,N/A,N/A,BLG,14091622428236002,2016-08-15,110,0
01004000,Aitkin,4.67,0.00,50-ft beach seine,3,N/A,N/A,PMK,14091622428236002,2016-08-15,14,0
01004000,Aitkin,0.90,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,HSF,14091622428236002,2016-08-15,1,0
01004000,Aitkin,183.33,0.00,50-ft beach seine,3,N/A,N/A,BLC,14091622428236002,2016-08-15,550,0
01004000,Aitkin,37.00,0.00,50-ft beach seine,3,N/A,N/A,YEP,14091622428236002,2016-08-15,111,0
01004000,Aitkin,0.90,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,CSH,14091622428236002,2016-08-15,1,0
01004000,Aitkin,1.81,0.00,Backpack electrofishing,1.10666666666667,N/A,N/A,IOD,14091622428236002,2016-08-15,2,0
