county,lake_id,other_info
Cook,16063700,Fox    
Cook,16080600,Frear    
Cook,16069200,Frederick  
Cook,16075500,French  
Cook,16046400,Frisk  
Cook,16057100,Frost  
Cook,16043700,Fun  
Cook,16055600,Fungus  
Cook,16052500,Fur  
Cook,16081100,Gabimichigami  
Cook,16006000,Gadwell  
Cook,16060300,Gaiter  
Cook,16031900,Gaskin  
Cook,16042000,George  
Cook,16075300,Gillis  
Cook,16071100,Gleam  
Cook,16078200,Glee  
Cook,16020900,Glenn    
Cook,16070800,Glitter  
Cook,16017200,Globe  
Cook,16078100,Glossy Squat  
Cook,16061700,Gneiss  
Cook,16008700,Gogebic  
Cook,16027600,Goose  
Cook,16056900,Gordon  
Cook,16021600,Gore  
Cook,16048000,Gossip  
Cook,16065700,Grace  
Cook,16079800,Grandpa  
Cook,16058000,Granite  
Cook,16039000,Grassy  
Cook,16062800,Green  
Cook,16007700,Greenwood    
Cook,16049800,Guard  
Cook,16063100,Gulf  
Cook,16063200,Gull    
Cook,16080300,Gump  
Cook,16035600,Gunflint    
Cook,16044200,Gunstock  
Cook,16038000,Gust    
Cook,16055800,Hairy  
Cook,16037100,Halls Pond    
Cook,16060800,Ham    
Cook,16023800,Hand    
Cook,16052200,Handle  
Cook,16021900,Helen  
Cook,16031400,Henson  
Cook,16050500,Herb  
Cook,16003000,Highlander    
Cook,16037700,Hilly  
Cook,16079900,Hivernant  
Cook,16033400,Hoat    
Cook,16065300,Hog    
Cook,16036600,Holly    
Cook,16040600,Homer    
Cook,16060100,Honker  
Cook,16021300,Hooker  
Cook,16072800,Hooter  
Cook,16081000,Hop  
Cook,16048500,Horn  
Cook,16024100,Horseshoe  
Cook,16078900,Howard  
Cook,16053500,Howl  
Cook,16074800,Hub  
Cook,16053700,Hubbub  
Cook,16067400,Hug  
Cook,16078400,Hummitch  
Cook,16022700,Hungry Jack    
Cook,16032100,Icicle  
Cook,16041300,Ida  
Cook,16062400,Intersection  
Cook,16017300,Iota  
Cook,16046700,Iowa    
Cook,16056300,Iris  
Cook,16057200,Iris  
Cook,16032800,Iron   Special 
Cook,16011600,Ivory  
Cook,16052100,Jack  
Cook,16022200,Jackal  
Cook,16001200,Jackson  
Cook,16073300,Jam  
Cook,16062600,Jap  
Cook,16076800,Jasper  
Cook,16051600,Java  
Cook,16044000,Jay  
Cook,16073400,Jig  
Cook,16013500,Jim    
Cook,16076300,Jimmy  
Cook,16038100,Jock Mock  
Cook,16003500,John    
Cook,16015900,Junco    
Cook,16055100,Juniper  
Cook,16040200,Juno    
Cook,16045100,Karl  
Cook,16046100,Karl  
Cook,16047600,Kelly  
Cook,16070600,Kelso  
Cook,16018800,Kemo   Special 
Cook,16004500,Kimball    
Cook,16008100,Kindle  
Cook,16081200,Kingfisher  
Cook,16037800,Kinogami    
Cook,16006600,Kiowa  
Cook,16042800,Kiskadinna  
Cook,16080700,Knight  
Cook,16012300,Kraut  
Cook,16016800,Kroft  
Cook,16023600,Lac  
Cook,16020100,Lace  
Cook,16019500,Lantern  
Cook,16058200,Larch  
Cook,16080100,Larry  
Cook,16032200,Larson  
Cook,16064900,Last  
Cook,16074700,Lawless  
Cook,16067200,Leak  
Cook,16065000,Legat  
Cook,16019800,Leo    
Cook,16038200,Lichen    
Cook,16040000,Lily  
Cook,16022600,Lima  
Cook,16009900,Little  
Cook,16014200,Little Caribou  
Cook,16034700,Little Cascade    
Cook,16054000,Little Copper  
Cook,16033000,Little Gunflint    
Cook,16035500,Little Iron    
Cook,16013400,Little Jim  
Cook,16002600,Little John    
Cook,16033900,Little Mayhew    
Cook,16032900,Little North    
Cook,16030100,Little Rush  
Cook,16080900,Little Saganaga  
Cook,16065100,Little Snow    
Cook,16017000,Little Trout  
Cook,16043200,Little Trump  
Cook,16041900,Lizard  
Cook,16019900,Lizz    
Cook,16014900,Locket  
Cook,16003100,Loft  
Cook,16079500,Lone  
Cook,16003800,Long    
Cook,16045000,Long Island  
Cook,16046000,Long Island  
Cook,16070300,Longleg  
Cook,16044800,Loon    
Cook,16077900,Loop  
Cook,16002200,Lost    
Cook,38000300,Lost    
Cook,16068100,Louse  
Cook,16039300,Lower Cone  
Cook,16054600,Lower George  
Cook,16017500,Lower Trout    
Cook,16070500,Lujenida  
Cook,16010000,Lullaby  
Cook,16030300,Lum  
Cook,16022300,Lux  
Cook,16066100,Maggie  
Cook,16066900,Magic  
Cook,16046300,Magnetic    
Cook,16047300,Manymoon    
Cook,16061000,Marabaeuf  
Cook,16021800,Marie  
Cook,16025000,Mark    
Cook,16004800,Marsh  
Cook,16048800,Marsh    
Cook,16017600,Marshall  
Cook,16034000,Mash  
Cook,16012600,Mauser  
Cook,16052800,Mavis  
Cook,16033700,Mayhew    
Cook,16023500,McDonald    
Cook,16002700,McFarland    
Cook,16058300,Meditation  
Cook,16030700,Meeds  
Cook,16012200,Melon  
Cook,16010700,Merganser    
Cook,16067300,Mesaba  
Cook,16039100,Mid Cone  
Cook,16048400,Midget  
Cook,16073600,Mina  
Cook,16059700,Mine    
Cook,16004600,Mink    
Cook,16006900,Mirage  
Cook,16030200,Misplaced  
Cook,16022500,Misquah  
Cook,16052900,Missing Link  
Cook,16047400,Missouri    
Cook,16036800,Mistletoe    
Cook,16019300,Mit    
Cook,16009400,Monker    
Cook,16011700,Moon    
Cook,16031000,Moon  
Cook,16048900,Moore    
Cook,16004300,Moose    
Cook,16001500,Moosehorn    
Cook,16073200,Mora  
Cook,16022000,Morgan  
Cook,16060900,Morris  
Cook,16018900,Moses    
Cook,16023400,Moss    
Cook,16056600,Moth  
Cook,16009300,Mountain  
Cook,16088600,Mucker  
Cook,16010500,Muckwa    
Cook,16068500,Mug  
Cook,16038900,Mulligan  
Cook,16010600,Muma  
Cook,16010900,Mush    
Cook,16042700,Muskeg  
Cook,16010400,Musquash    
Cook,16057400,Myth  
Cook,16068000,Needle  
Cook,16048700,Nelson  
Cook,16068200,Nibble  
Cook,16056800,Night  
Cook,16021400,Night Hawk  
Cook,16002800,Nisula  
Cook,16050900,No Sleep  
Cook,16057900,Noodle  
Cook,16033100,North    
Cook,16003600,North Fowl   Special 
Cook,16050300,North Java  
Cook,16058500,North Kerfoot  
Cook,16007600,North Shady    
Cook,16045600,North
Cook,16080400,North Wigwam    
Cook,16008900,Northern Light    
Cook,16046600,Oberg  
Cook,16057800,Octopus  
Cook,16072700,Ogle  
Cook,16069400,Oketo  
Cook,16002400,Olga  
Cook,16050000,Olio  
Cook,16015800,Olson    
Cook,16035300,Omega  
Cook,16061900,Onagon   Special 
Cook,16029800,One Island  
Cook,16013100,Onion    
Cook,16070700,Oriole  
Cook,16019000,Osprey    
Cook,16032400,Ott  
Cook,16003200,Otter    
Cook,16072600,Owl  
Cook,16028000,Ozaca  
Cook,16048200,Pack  
Cook,16011300,Paddle  
Cook,16049300,Pagoda  
Cook,16005700,Paine  
Cook,16064100,Pancake  
Cook,16047500,Pancore    
Cook,16066500,Paoli  
Cook,16012000,Parsnip  
Cook,16023300,Partridge    
Cook,16079400,Party  
Cook,16013300,Peanut  
Cook,16059200,Pellet  
Cook,16008500,Pemmican  
Cook,16057600,Pencil  
Cook,16016300,Pendant    
Cook,16075700,Peter  
Cook,16047800,Peterson  
Cook,16049000,Petit  
Cook,16035200,Phalanx  
Cook,16080800,Phoebe  
Cook,16009700,Pickerel    
Cook,16069300,Pie  
Cook,16009100,Pierz  
Cook,16025200,Pike    
Cook,16031800,Pillsbery  
Cook,16070000,Pinch  
Cook,16004100,Pine    
Cook,16019400,Pine   Special 
Cook,16010800,Pine Mountain    
Cook,16037500,Pipe  
Cook,16010100,Pistol  
Cook,16015500,Pit    
Cook,16012400,Pitcher  
Cook,16055200,Plug  
Cook,16016200,Pocket    
Cook,16066000,Poet  
Cook,16059500,Pogo  
Cook,16074500,Pointer  
Cook,16023900,Poplar    
Cook,16032700,Portage    
Cook,16007500,Potato  
Cook,16039400,Poverty  
Cook,16068300,Pow  
Cook,16075600,Powell  
Cook,16001800,Powers    
Cook,16061500,Prayer  
Cook,16021700,Prop  
Cook,16001300,Prout    
Cook,16030800,Prune  
Cook,16018300,Ptarmigan  
Cook,16005400,Puddle  
Cook,16088300,Puff  
Cook,16044500,Pup  
Cook,16021000,Quiver  
Cook,16055900,Ragged  
Cook,16059000,Rally  
Cook,16017400,Ram    
Cook,16049700,Ranger  
Cook,16022900,Rat  
Cook,16072000,Rattle  
Cook,16076900,Ray  
Cook,16079300,Red Rock  
Cook,16005800,Redcoat    
Cook,16029400,Redeye  
Cook,16076100,Redpoll  
Cook,16065200,Retreat  
Cook,16061200,Reward  
Cook,16054400,Rib  
Cook,16045300,Rice    
Cook,16064300,Richey    
Cook,16020000,Road   Special 
Cook,16036700,Roast  
Cook,16053400,Rock  
Cook,16011500,Rocky  
Cook,16076500,Rog  
Cook,16063000,Romance  
Cook,16060500,Ron  
Cook,16023000,Rose  
Cook,16042400,Ross  
Cook,16060600,Round    
Cook,16013700,Rove  
Cook,16079700,Roy  
Cook,16002500,Royal    
Cook,16011800,Ruby  
Cook,16014800,Rudy    
Cook,16029600,Rug  
Cook,16016900,Rum  
Cook,16077500,Rumpuss  
Cook,16029900,Rush  
Cook,16063300,Saganaga    
Cook,16033300,Saucer  
Cook,16049600,Sawbill    
Cook,16004700,Scabbard  
Cook,16047100,Screech  
Cook,16062900,Sea Gull    
Cook,16078600,Seahorse  
Cook,16042100,Seal  
Cook,16042300,Sebeka  
Cook,16005100,Section Fifteen  
Cook,16005500,Section Ten    
Cook,16016500,Sere  
Cook,16061100,Shadow  
Cook,16047900,Shift  
Cook,16008000,Shoe    
Cook,16020800,Shoko    
Cook,16025800,Shrike    
Cook,16050600,Siamese  
Cook,16066800,Single  
Cook,16051300,Sitka  
Cook,16017800,Skidway  
Cook,16026200,Skinny  
Cook,16030400,Skipper  
Cook,16051400,Skoop  
Cook,16036200,Slip  
Cook,16017100,Slough  
Cook,16049500,Smoke  
Cook,16024200,Snack  
Cook,16051000,Sniff  
Cook,16052700,Snipe  
Cook,16069700,Snort  
Cook,16051200,Snub  
Cook,16067100,Snuff  
Cook,16049100,Sober  
Cook,16033500,Sock    
Cook,16024400,South    
Cook,16007300,South Bean  
Cook,16003400,South Fowl    
Cook,16032300,South Otto  
Cook,16045700,South
Cook,38000100,South Wigwam    
Cook,16008200,Spark  
Cook,16006200,Spaulding  
Cook,16000500,Speckled Trout    
Cook,16019700,Spen  
Cook,16024300,Spud  
Cook,16009200,Squash    
Cook,16059100,Squat  
Cook,16020200,Squint   Special 
Cook,16040800,Squire  
Cook,16067600,Squirm  
Cook,16040500,Star    
Cook,16029300,State  
Cook,16069100,Steak  
Cook,16045500,Stem  
Cook,16001400,Stevens  
Cook,16069500,Stew  
Cook,16012100,Strawberry  
Cook,16037000,Strobus  
Cook,16003900,Stump    
Cook,16007900,Sunfish    
Cook,16066300,Sunhigh  
Cook,16066200,Sunlow  
Cook,16000100,Grand Marais Superior      
Cook,16034300,Surber  
Cook,16033200,Susana  
Cook,16030900,Swallow  
Cook,16000900,Swamp    
Cook,16021500,Swamp  
Cook,16025600,Swamp    
Cook,16012800,Swamper    
Cook,16026800,Swan  
Cook,16018000,Swede  
Cook,16006400,Table  
Cook,16047200,Tack  
Cook,16065500,Tail  
Cook,16038400,Tait   Special 
Cook,16018700,Talus  
Cook,16056100,Tame  
Cook,16073100,Tarry  
Cook,16000700,Taylor    
Cook,16000300,Teal    
Cook,16049200,Temperance River    
Cook,16061300,Tenor  
Cook,16050800,Tent  
Cook,16062100,Tepee  
Cook,16076700,Tern  
Cook,16055400,Thelma  
Cook,16016000,Thompson  
Cook,16019200,Thrasher    
Cook,16019100,Thrush  
Cook,16065400,Timber    
Cook,16073800,Time  
Cook,16085400,Tittle  
Cook,16037600,Tobacco  
Cook,16001900,Tom    
Cook,16034500,Tomash    
Cook,16007000,Tomato    
Cook,16064500,Toohey    
Cook,16067800,Tool  
Cook,16033600,Topper    
Cook,16026900,Tote  
Cook,16045800,Town  
Cook,16015400,Track  
Cook,16012700,Trap  
Cook,16032500,Tremble  
Cook,16027800,Trine  
Cook,16004900,Trout    
Cook,16041700,Trucker    
Cook,16043100,Trump  
Cook,16027900,Tunmore  
Cook,16013200,Turnip  
Cook,16025100,Turtle    
Cook,16062300,Tuscarora  
Cook,16010200,Twelve  
Cook,16074400,Twinkle  
Cook,16015600,Two Island    
Cook,16057000,Unload  
Cook,16000400,Unnamed    
Cook,16000800,Unnamed  
Cook,16001000,Unnamed  
Cook,16001100,Unnamed  
Cook,16001600,Unnamed  
Cook,16001700,Unnamed  
Cook,16002000,Unnamed  
Cook,16002100,Unnamed  
Cook,16003700,Unnamed    
Cook,16005900,Unnamed  
Cook,16006500,Unnamed  
Cook,16009500,Unnamed  
Cook,16012900,Unnamed  
Cook,16014000,Unnamed  
Cook,16015300,Unnamed  
Cook,16016100,Unnamed  
Cook,16017900,Unnamed  
Cook,16020300,Unnamed  
Cook,16020600,Unnamed  
Cook,16023100,Unnamed  
Cook,16023700,Unnamed    
Cook,16024900,Unnamed  
Cook,16025400,Unnamed  
Cook,16025500,Unnamed  
Cook,16026100,Unnamed  
Cook,16027200,Unnamed  
Cook,16027300,Unnamed  
Cook,16028100,Unnamed  
Cook,16028300,Unnamed  
Cook,16028400,Unnamed  
Cook,16028500,Unnamed  
Cook,16029700,Unnamed Little Portage  
Cook,16030500,Unnamed  
Cook,16037900,Unnamed  
Cook,16038800,Unnamed  
Cook,16039200,Unnamed  
Cook,16039900,Unnamed  
Cook,16040100,Unnamed  
Cook,16040400,Unnamed  
Cook,16041100,Unnamed  
Cook,16041600,Unnamed  
Cook,16042200,Unnamed  
Cook,16042900,Unnamed  
Cook,16043000,Unnamed  
Cook,16043300,Unnamed  
Cook,16043400,Unnamed  
Cook,16043600,Unnamed  
Cook,16043900,Unnamed  
Cook,16044300,Unnamed  
Cook,16044400,Unnamed  
Cook,16048100,Unnamed  
Cook,16050200,Unnamed  
Cook,16051700,Unnamed  
Cook,16051900,Unnamed  
Cook,16052300,Unnamed  
Cook,16053000,Unnamed  
Cook,16053900,Unnamed  
Cook,16054100,Unnamed  
Cook,16054900,Unnamed  
Cook,16055500,Unnamed  
Cook,16058800,Unnamed  
Cook,16058900,Unnamed  
Cook,16060700,Unnamed  
Cook,16061400,Unnamed  
Cook,16062000,Unnamed  
Cook,16064800,Unnamed  
Cook,16069900,Unnamed  
Cook,16071700,Unnamed  
Cook,16072400,Unnamed  
Cook,16072900,Unnamed  
Cook,16073000,Unnamed  
Cook,16075400,Unnamed  
Cook,16075800,Unnamed  
Cook,16076000,Unnamed  
Cook,16076400,Unnamed  
Cook,16077000,Unnamed  
Cook,16077100,Unnamed  
Cook,16077300,Unnamed  
Cook,16077400,Unnamed  
Cook,16077700,Unnamed  
Cook,16077800,Unnamed  
Cook,16078800,Unnamed  
Cook,16079100,Unnamed  
Cook,16079200,Unnamed  
Cook,16079600,Unnamed  
Cook,16080000,Unnamed  
Cook,16081400,Unnamed  
Cook,16081600,Unnamed  
Cook,16082000,Unnamed  
Cook,16082200,Unnamed  
Cook,16082500,Unnamed  
Cook,16082600,Unnamed  
Cook,16082800,Unnamed  
Cook,16083200,Unnamed  
Cook,16083400,Unnamed  
Cook,16083700,Unnamed  
Cook,16084000,Unnamed  
Cook,16084100,Unnamed  
Cook,16084200,Unnamed  
Cook,16084400,Unnamed  
Cook,16084500,Unnamed  
Cook,16084600,Unnamed  
Cook,16084700,Unnamed  
Cook,16084800,Unnamed  
Cook,16084900,Unnamed  
Cook,16085000,Unnamed  
Cook,16085600,Unnamed  
Cook,16085800,Unnamed  
Cook,16085900,Unnamed  
Cook,16086000,Unnamed  
Cook,16086300,Unnamed  
Cook,16086400,Unnamed  
Cook,16086500,Unnamed  
Cook,16086600,Unnamed  
Cook,16086700,Unnamed  
Cook,16086800,Unnamed  
Cook,16086900,Unnamed  
Cook,16087400,Unnamed  
Cook,16087500,Unnamed  
Cook,16087700,Unnamed  
Cook,16087800,Unnamed  
Cook,16087900,Unnamed  
Cook,16088000,Unnamed  
Cook,16088100,Unnamed  
Cook,16088200,Unnamed  
Cook,16088400,Unnamed  
Cook,16088500,Unnamed  
Cook,16041200,Upper Cone  
Cook,16006100,Vale  
Cook,16026400,Vance  
Cook,16008300,Vaseux  
Cook,16037200,Vat    
Cook,16050100,Venus  
Cook,16040900,Vern  
Cook,16026700,Vernon  
Cook,16041400,Vesper  
Cook,16050700,Violation  
Cook,16029000,Vireo  
Cook,16071900,Virgin  
Cook,16022400,Vista  
Cook,16066700,Vyre    
Cook,16064000,Waffle    
Cook,16071200,Wager  
Cook,16019600,Wampus    
Cook,16034900,Wanihigan  
Cook,16069800,Wapata  
Cook,16078500,Warclub  
Cook,16024800,Ward    
Cook,16013800,Watap  
Cook,16071400,Wawaswi  
Cook,16048300,Wee  
Cook,16052000,Weird  
Cook,16039800,Wench  
Cook,16071800,West Fern  
Cook,16058700,West Kerfoot  
Cook,16031500,West Otto  
Cook,16008600,West Pike  
Cook,16038700,West Pipe  
Cook,16034100,West Pope   Special 
Cook,16018600,West Twin   Special 
Cook,16041000,Whack  
Cook,16029100,Whale    
Cook,16071000,Whelp  
Cook,16040300,Whip  
Cook,16073900,Whipped  
Cook,16033800,Whisker    
Cook,16029500,Whitaker  
Cook,16036900,White Pine    
Cook,16069600,Whopper  
Cook,16050400,Wichita  
Cook,16036100,Williams    
Cook,16037400,Wills    
Cook,16035400,Winchell  
Cook,16068600,Wine  
Cook,16053300,Wish  
Cook,16068800,Wisp  
Cook,16066400,Wonder  
Cook,16005300,Woodpecker  
Cook,16064200,Wringer  
Cook,16074300,Yarn  
Cook,16068900,Zenith  
Cook,16081300,Zephyr  
Cook,16025900,Zoo    
Cottonwood,17002700,Arnold's Arnolds    
Cottonwood,17003300,Augusta    
Cottonwood,17001600,Bartsh    
Cottonwood,17001800,Bat    
Cottonwood,17005400,Bean    
Cottonwood,17000700,Bingham Lake Bingham      
Cottonwood,17004900,Carey    
Cottonwood,17000800,Clear    
Cottonwood,17005700,Clear    
Cottonwood,17002200,Windom Cottonwood      
Cottonwood,17005600,Double    
Cottonwood,17002000,Eagle    
Cottonwood,32001800,Fish    
Cottonwood,17003100,Harder    
Cottonwood,17003700,Hurricane    
Cottonwood,51000200,Julia    
Cottonwood,17001900,Long    
Cottonwood,17004800,Long    
Cottonwood,17001500,Maiden    
Cottonwood,17000300,Mountain Lake Mountain     
Cottonwood,17004400,North Oaks    
Cottonwood,17004100,South Clear    
Cottonwood,17002400,String    
Cottonwood,17002300,Swan    
Cottonwood,17006000,Talcot    
Cottonwood,17001200,Three Lakes    
Cottonwood,17000100,Unnamed    
Cottonwood,17001100,Unnamed    
Cottonwood,17001400,Unnamed    
Cottonwood,17002500,Unnamed    
Cottonwood,17003000,Unnamed    
Cottonwood,17005200,Unnamed    
Cottonwood,17005300,Unnamed    
Cottonwood,17002100,Warren    
Cottonwood,17001300,Wolf    
Crow Wing,18022500,Adney    
Crow Wing,18006000,Cuyuna Agate     
Crow Wing,18020800,Emily Allen    
Crow Wing,18021400,Emily Andrews    
Crow Wing,18006500,Ann    
Crow Wing,18021300,Emily Anna    
Crow Wing,18008000,Arbor Goose    
Crow Wing,18064000,Crosslake Arla's Pond  
Crow Wing,18036600,Arrowhead    
Crow Wing,18028600,Crosslake Art    
Crow Wing,18003000,Barbour    
Crow Wing,18001100,Bass    
Crow Wing,18003600,Bass    
Crow Wing,18017300,Bass    
Crow Wing,18019100,Bass    
Crow Wing,18022900,Crosslake Bass      
Crow Wing,18025600,Bass    
Crow Wing,18026400,Crosslake Bass    
Crow Wing,18030600,Bass    
Crow Wing,18035800,Bass    
Crow Wing,18038400,Baxter Bass   
Crow Wing,18040200,Nisswa Bass   
Crow Wing,18002600,Bassett    
Crow Wing,18038000,Baxter Baxter    
Crow Wing,18003400,Bay    
Crow Wing,18042600,Berglund    
Crow Wing,18035500,Bertha    
Crow Wing,18028500,Crosslake Big Bird    
Crow Wing,18029100,50 Lakes Big Stone    
Crow Wing,18031500,50 Lakes Big Trout      
Crow Wing,18031500,Crosslake Big Trout      
Crow Wing,18031500,Manhattan
Crow Wing,01020600,Birch    
Crow Wing,18017500,Birchdale    
Crow Wing,18005900,Black    
Crow Wing,18014000,Black Bear    
Crow Wing,18011700,Ironton Black Hoof Blackhoof    
Crow Wing,18021100,Emily Blue   
Crow Wing,18068700,Blue    
Crow Wing,18030300,50 Lakes Boiler    
Crow Wing,18025900,Bonnie    
Crow Wing,18002000,Borden    
Crow Wing,18007700,Bordwell    
Crow Wing,01021000,Brown    
Crow Wing,18021500,Emily Buchite    
Crow Wing,18015200,Baxter Buffalo    
Crow Wing,18015200,Brainerd Buffalo    
Crow Wing,18001400,Bulldog    
Crow Wing,18023100,50 Lakes Butterfield   
Crow Wing,18023100,Emily Butterfield   
Crow Wing,18010800,Butternut    
Crow Wing,18001800,Camp    
Crow Wing,18030700,Campbell    
Crow Wing,18017900,Caraway    
Crow Wing,18008300,Carlson    
Crow Wing,18039500,Carlson    
Crow Wing,01018900,Cartie    
Crow Wing,18006100,Cascade    
Crow Wing,18008700,Casey    
Crow Wing,01020900,Cedar    
Crow Wing,18002500,Chandler    
Crow Wing,18009500,Chrysler    
Crow Wing,18035600,Clamshell    
Crow Wing,18037400,Nisswa Clark      
Crow Wing,18036400,Clear    
Crow Wing,18042000,Fifty Lakes Clears      
Crow Wing,18003800,Clearwater    
Crow Wing,18013100,Clinker    
Crow Wing,18041400,Clough    
Crow Wing,18040600,Pequot Lakes Cloverleaf      
Crow Wing,18003900,Coffee    
Crow Wing,18012700,Cole    
Crow Wing,18026500,Crosslake Command    
Crow Wing,18000300,Conrad unnamed    
Crow Wing,01021100,Coon    
Crow Wing,18016800,Cranberry    
Crow Wing,18026200,Crosslake Cranberry    
Crow Wing,18043300,Deerwood Cranberry    
Crow Wing,18012500,Crato    
Crow Wing,18000600,Crooked    
Crow Wing,18004100,Crooked    
Crow Wing,18031200,Crosslake Cross Lake
Crow Wing,18015500,Crow Wing    
Crow Wing,18034100,Crystal    
Crow Wing,18050800,Deerwood Crystal    
Crow Wing,18027100,Crosslake Daggett    
Crow Wing,18020400,Emily Dahler      
Crow Wing,18021700,Emily Davis    
Crow Wing,18018800,Deadman's    
Crow Wing,18018200,Deer    
Crow Wing,18027600,Crosslake Dew Drop    
Crow Wing,18001500,Dewing    
Crow Wing,18010700,Dog   Special Protection
Crow Wing,18005800,Dogfish    
Crow Wing,18019500,Dolney    
Crow Wing,18017800,Duck   Special Protection
Crow Wing,18031400,Crosslake Duck     
Crow Wing,18009900,Eagle    
Crow Wing,18029600,50 Lakes Eagle   
Crow Wing,18029800,50 Lakes East Fox    
Crow Wing,18025700,East Twin    
Crow Wing,18040700,Pequot Lakes East Twin    
Crow Wing,18022100,Emily East Wood   
Crow Wing,18020200,Eastham    
Crow Wing,18039600,Nisswa Edna   
Crow Wing,18030500,Edward    
Crow Wing,18020300,Emily Emily      
Crow Wing,18000900,Erskine    
Crow Wing,18005100,Esden    
Crow Wing,18023700,Faupel    
Crow Wing,18024000,Fawn    
Crow Wing,18030900,Breezy Point Fawn     
Crow Wing,18030900,Crosslake Fawn     
Crow Wing,18039700,Nisswa Fawn   
Crow Wing,18007100,Finn    
Crow Wing,18040000,Nisswa Fish Trap Bourzak    
Crow Wing,18024700,Flanders    
Crow Wing,18013200,Flynn    
Crow Wing,18022400,Fool    
Crow Wing,18014100,Fuchs    
Crow Wing,18032900,Garden    
Crow Wing,18046200,Gibson    
Crow Wing,18032000,Brainerd Gilbert      
Crow Wing,18033800,Gladstone    
Crow Wing,18022300,Goggle    
Crow Wing,18022600,Crosslake Goodrich      
Crow Wing,18005700,Goose    
Crow Wing,18017700,Goose    
Crow Wing,18023000,50 Lakes Grass      
Crow Wing,18023000,Emily Grass      
Crow Wing,18023000,Crosslake Grass      
Crow Wing,18036200,Grass    
Crow Wing,18011000,Grave    
Crow Wing,18023300,Green    
Crow Wing,18024600,Greenwood    
Crow Wing,18028700,Crosslake Greer   
Crow Wing,18033200,Guida    
Crow Wing,11030500,Gull    
Crow Wing,18023800,Half Moon    
Crow Wing,18007000,Hamlet    
Crow Wing,18014900,Hampton    
Crow Wing,18004400,Hanks    
Crow Wing,49001400,Hannah    
Crow Wing,18010100,Happy    
Crow Wing,11020900,Baxter Hardy   
Crow Wing,18039200,Hartley    
Crow Wing,18012000,Riverton Hay    
Crow Wing,18044400,Hay    
Crow Wing,18027000,Crosslake Hen    
Crow Wing,18031300,Crosslake Henry      
Crow Wing,18040100,Nisswa Hole in the day    
Crow Wing,18002900,Holt    
Crow Wing,11022900,Horseshoe    
Crow Wing,18004300,Horseshoe    
Crow Wing,18014400,Horseshoe    
Crow Wing,18023400,Horseshoe    
Crow Wing,18025100,Horseshoe    
Crow Wing,18031700,Horseshoe    
Crow Wing,18037500,Nisswa Hubert      
Crow Wing,18012800,Hunter    
Crow Wing,18019000,Indian Jack    
Crow Wing,18005200,Island    
Crow Wing,18012900,Island    
Crow Wing,18018300,Island    
Crow Wing,18019300,Island    
Crow Wing,18026800,Crosslake Island Loon   
Crow Wing,18026900,Crosslake Island    
Crow Wing,18036500,Island    
Crow Wing,18038300,Baxter Island    
Crow Wing,18002300,Jack Pine    
Crow Wing,18039400,Jacks    
Crow Wing,18041500,Jail    
Crow Wing,18000400,Jennison    
Crow Wing,18006400,Jim Bullhead    
Crow Wing,18032800,Johnson    
Crow Wing,18011600,Ironton June Juene    
Crow Wing,18029300,50 Lakes Kego   
Crow Wing,18001900,Kenney    
Crow Wing,18036100,Kimball    
Crow Wing,18012400,Klondyke    
Crow Wing,18003500,Knieff    
Crow Wing,18024800,Lake    
Crow Wing,18006200,Larson    
Crow Wing,18027500,Crosslake Lily Pad    
Crow Wing,18019900,Little Bass    
Crow Wing,18025400,Little Bass    
Crow Wing,18027900,Crosslake Little Beaver   
Crow Wing,18011800,Little Black Hoof    
Crow Wing,18037000,Little Cranberry    
Crow Wing,18007500,Little Hamlet    
Crow Wing,18034000,Little Hubert    
Crow Wing,18032400,Little Markee    
Crow Wing,18044800,Little Menomin    
Crow Wing,18030200,50 Lakes Little Ox    
Crow Wing,18035100,Little Pelican    
Crow Wing,18017600,Little Pine    
Crow Wing,18026600,Crosslake Little Pine    
Crow Wing,18013900,Riverton Little Rabbit    
Crow Wing,18035700,Little Round    
Crow Wing,18036000,Little Star    
Crow Wing,18041600,Lizzie    
Crow Wing,18029200,50 Lakes Lone Pine    
Crow Wing,18000200,Long Tamefish    
Crow Wing,18003100,Long    
Crow Wing,18007900,Long Peterson    
Crow Wing,18050100,Long    
Crow Wing,49001500,Long    
Crow Wing,18012300,Lookout    
Crow Wing,18004000,"Cuyuna Loon Mud, Cuyuna      "
Crow Wing,18011100,Loon    
Crow Wing,18008500,Lost Long    
Crow Wing,18034200,Lougee    
Crow Wing,18038800,Love    
Crow Wing,18040300,Nisswa Lower Cullen    
Crow Wing,18040300,Pequot Lakes Lower Cullen    
Crow Wing,18018100,Lower Dean    
Crow Wing,18037800,Lower Hay    
Crow Wing,18024300,Lower Mission    
Crow Wing,18018000,Lows   Special Protection
Crow Wing,18065700,Pequot Lakes Lund    
Crow Wing,18034700,Breezy Point Lynch    
Crow Wing,18012600,Trommald Mahnomen    
Crow Wing,18044000,"Mahnomen Arco, Louise    "
Crow Wing,18030000,50 Lakes Mallard    
Crow Wing,18033400,Mallard    
Crow Wing,18002200,Garrison Maple      
Crow Wing,18004500,Maple    
Crow Wing,18034300,Markee    
Crow Wing,18018500,Emily Mary      
Crow Wing,18040800,Pequot Lakes Mayo    
Crow Wing,18026700,Crosslake McLain    
Crow Wing,18030100,50 Lakes Meyer    
